nivel_ruido,fuerza_cambio,tipo_cambio,algorithm_key,algorithm_library,algorithm_method,supervision,is_univariate,iterations,series_per_iteration,delta_eval,series_evaluated,series_avg_length,series_std_length,notes,status,trial_id,is_best,params_json,f1_mean,precision_mean,recall_mean,mmd_mean,mttd_mean,detections_mean,tp_mean,fp_mean,fn_mean,series_count
alto,bajo,pendiente,skf_kalman_canary,SKF,canary,semi_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,Filtro Kalman robusto.,ok,6,False,"{""measurement_noise"": 0.9, ""min_distance"": 30, ""process_noise"": 0.01, ""threshold"": 3.0}",0.08444444444444445,0.12222222222222222,0.0685185185185185,0.9258490353699576,4.333333333333333,0.6222222222222222,0.13333333333333333,0.4888888888888889,2.111111111111111,45
alto,bajo,pendiente,skf_kalman_canary,SKF,canary,semi_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,Filtro Kalman robusto.,ok,7,False,"{""measurement_noise"": 0.9, ""min_distance"": 30, ""process_noise"": 0.01, ""threshold"": 3.5}",0.0,0.0,0.0,0.9789870739748464,,0.08888888888888889,0.0,0.08888888888888889,2.2444444444444445,45
alto,bajo,pendiente,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,BCPD con Student-T.,ok,0,True,"{""alpha"": 0.1, ""beta"": 0.01, ""hazard_lambda"": 150.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.5}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.2444444444444445,45
alto,bajo,pendiente,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,BCPD con Student-T.,ok,1,False,"{""alpha"": 0.1, ""beta"": 0.01, ""hazard_lambda"": 150.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.7}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.2444444444444445,45
alto,bajo,pendiente,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,BCPD con Student-T.,ok,2,False,"{""alpha"": 0.3, ""beta"": 0.01, ""hazard_lambda"": 150.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.5}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.2444444444444445,45
alto,bajo,pendiente,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,BCPD con Student-T.,ok,3,False,"{""alpha"": 0.3, ""beta"": 0.01, ""hazard_lambda"": 150.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.7}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.2444444444444445,45
alto,bajo,pendiente,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,BCPD con Student-T.,ok,4,False,"{""alpha"": 0.1, ""beta"": 0.01, ""hazard_lambda"": 300.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.5}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.2444444444444445,45
alto,bajo,pendiente,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,BCPD con Student-T.,ok,5,False,"{""alpha"": 0.1, ""beta"": 0.01, ""hazard_lambda"": 300.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.7}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.2444444444444445,45
alto,bajo,pendiente,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,BCPD con Student-T.,ok,6,False,"{""alpha"": 0.3, ""beta"": 0.01, ""hazard_lambda"": 300.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.5}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.2444444444444445,45
alto,bajo,pendiente,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,BCPD con Student-T.,ok,7,False,"{""alpha"": 0.3, ""beta"": 0.01, ""hazard_lambda"": 300.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.7}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.2444444444444445,45
alto,bajo,pendiente,changefinder_sdar,ChangeFinder,changefinder,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,ChangeFinder SDAR.,ok,0,False,"{""min_distance"": 25, ""order"": 1, ""r"": 0.3, ""smooth"": 5, ""threshold"": 2.5}",0.011111111111111112,0.011111111111111112,0.011111111111111112,0.9662269811015384,4.0,1.3555555555555556,0.022222222222222223,1.3333333333333333,2.2222222222222223,45
alto,bajo,pendiente,changefinder_sdar,ChangeFinder,changefinder,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,ChangeFinder SDAR.,ok,1,False,"{""min_distance"": 25, ""order"": 1, ""r"": 0.3, ""smooth"": 9, ""threshold"": 2.5}",0.0,0.0,0.0,1.0841815294457136,,1.0666666666666667,0.0,1.0666666666666667,2.2444444444444445,45
alto,bajo,pendiente,changefinder_sdar,ChangeFinder,changefinder,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,ChangeFinder SDAR.,ok,2,True,"{""min_distance"": 25, ""order"": 1, ""r"": 0.5, ""smooth"": 5, ""threshold"": 2.5}",0.10134038800705467,0.09888888888888887,0.11666666666666667,0.7433793533960746,4.454545454545454,2.2888888888888888,0.26666666666666666,2.022222222222222,1.9777777777777779,45
alto,bajo,pendiente,changefinder_sdar,ChangeFinder,changefinder,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,ChangeFinder SDAR.,ok,3,False,"{""min_distance"": 25, ""order"": 1, ""r"": 0.5, ""smooth"": 9, ""threshold"": 2.5}",0.047407407407407405,0.04259259259259259,0.06296296296296296,0.9040716510836061,4.6,1.6444444444444444,0.1111111111111111,1.5333333333333334,2.1333333333333333,45
alto,bajo,pendiente,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,291.1111111111111,86.46700648152765,Roerich Online NN RuLSIF.,ok,0,True,"{""alpha"": 0.05, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.08, ""window_size"": 5}",0.08126984126984128,0.08888888888888889,0.08703703703703704,0.7411347649678391,6.111111111111111,1.9555555555555555,0.2,1.7555555555555555,2.0444444444444443,45
alto,bajo,pendiente,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,291.1111111111111,86.46700648152765,Roerich Online NN RuLSIF.,ok,1,False,"{""alpha"": 0.1, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.08, ""window_size"": 5}",0.0685185185185185,0.06481481481481481,0.07962962962962962,0.7644220111868165,4.857142857142857,1.8888888888888888,0.15555555555555556,1.7333333333333334,2.088888888888889,45
alto,bajo,pendiente,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,291.1111111111111,86.46700648152765,Roerich Online NN RuLSIF.,ok,2,False,"{""alpha"": 0.05, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.12, ""window_size"": 5}",0.06634920634920635,0.06296296296296296,0.08518518518518518,0.8672827867666748,4.0,1.5555555555555556,0.15555555555555556,1.4,2.088888888888889,45
alto,bajo,pendiente,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,291.1111111111111,86.46700648152765,Roerich Online NN RuLSIF.,ok,3,False,"{""alpha"": 0.1, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.12, ""window_size"": 5}",0.056296296296296296,0.05555555555555555,0.06666666666666667,0.8717347082804188,7.166666666666667,1.5555555555555556,0.13333333333333333,1.4222222222222223,2.111111111111111,45
alto,bajo,pendiente,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,291.1111111111111,86.46700648152765,Roerich Online NN RuLSIF.,ok,4,False,"{""alpha"": 0.05, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.08, ""window_size"": 10}",0.03407407407407407,0.04074074074074074,0.03148148148148148,0.8737860124627151,6.0,1.5333333333333334,0.08888888888888889,1.4444444444444444,2.1555555555555554,45
alto,bajo,pendiente,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,291.1111111111111,86.46700648152765,Roerich Online NN RuLSIF.,ok,5,False,"{""alpha"": 0.1, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.08, ""window_size"": 10}",0.053015873015873016,0.05555555555555555,0.0537037037037037,0.8587268638345189,4.5,1.6666666666666667,0.13333333333333333,1.5333333333333334,2.111111111111111,45
alto,bajo,pendiente,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,291.1111111111111,86.46700648152765,Roerich Online NN RuLSIF.,ok,6,False,"{""alpha"": 0.05, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.12, ""window_size"": 10}",0.046349206349206355,0.059259259259259255,0.04259259259259259,0.872911965180571,3.8,1.5555555555555556,0.1111111111111111,1.4444444444444444,2.1333333333333333,45
alto,bajo,pendiente,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,291.1111111111111,86.46700648152765,Roerich Online NN RuLSIF.,ok,7,False,"{""alpha"": 0.1, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.12, ""window_size"": 10}",0.02,0.022222222222222223,0.018518518518518517,0.9072632236787105,0.0,1.488888888888889,0.044444444444444446,1.4444444444444444,2.2,45
alto,bajo,pendiente,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,Page-Hinkley de river.,ok,0,False,"{""delta"": 0.001, ""min_instances"": 5, ""threshold"": 20}",0.22780935925022214,0.13714653752592912,0.887037037037037,0.39638565985111157,5.042592592592593,16.4,1.9777777777777779,14.422222222222222,0.26666666666666666,45
alto,bajo,pendiente,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,Page-Hinkley de river.,ok,1,False,"{""delta"": 0.005, ""min_instances"": 5, ""threshold"": 20}",0.22758144266248442,0.13696218123404377,0.887037037037037,0.3965268401239778,5.12037037037037,16.333333333333332,1.9777777777777779,14.355555555555556,0.26666666666666666,45
alto,bajo,pendiente,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,Page-Hinkley de river.,ok,2,False,"{""delta"": 0.001, ""min_instances"": 20, ""threshold"": 20}",0.2994015820589608,0.18711241688021873,0.9074074074074073,0.3915390713379331,5.255681818181818,12.0,2.0444444444444443,9.955555555555556,0.2,45
alto,bajo,pendiente,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,Page-Hinkley de river.,ok,3,True,"{""delta"": 0.005, ""min_instances"": 20, ""threshold"": 20}",0.30148085431367166,0.1888245663864859,0.9074074074074073,0.3928427931237696,5.274621212121212,11.933333333333334,2.0444444444444443,9.88888888888889,0.2,45
alto,bajo,pendiente,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,Page-Hinkley de river.,ok,4,False,"{""delta"": 0.001, ""min_instances"": 5, ""threshold"": 40}",0.2761062394395728,0.21009509009509011,0.4833333333333333,0.4310173104714744,4.723958333333333,6.2444444444444445,1.1555555555555554,5.088888888888889,1.0888888888888888,45
alto,bajo,pendiente,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,Page-Hinkley de river.,ok,5,False,"{""delta"": 0.005, ""min_instances"": 5, ""threshold"": 40}",0.2758102391435725,0.20935434935434935,0.4888888888888888,0.4298407292952121,4.583333333333333,6.288888888888889,1.1555555555555554,5.133333333333334,1.0888888888888888,45
alto,bajo,pendiente,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,Page-Hinkley de river.,ok,6,False,"{""delta"": 0.001, ""min_instances"": 20, ""threshold"": 40}",0.29766838100171433,0.22513307679974348,0.5314814814814814,0.4220791622289463,4.848484848484849,6.111111111111111,1.2444444444444445,4.866666666666666,1.0,45
alto,bajo,pendiente,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,Page-Hinkley de river.,ok,7,False,"{""delta"": 0.005, ""min_instances"": 20, ""threshold"": 40}",0.2940053773387107,0.22241702741702743,0.5259259259259259,0.42189367347023055,4.787878787878788,6.133333333333334,1.2222222222222223,4.911111111111111,1.0222222222222221,45
alto,bajo,pendiente,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,EWMA ligero NumPy.,ok,0,False,"{""alpha"": 0.05, ""min_instances"": 5, ""threshold"": 2.0}",0.19355290686456839,0.11629752602969426,0.7222222222222222,0.41002417013340847,5.186507936507936,14.644444444444444,1.6222222222222222,13.022222222222222,0.6222222222222222,45
alto,bajo,pendiente,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,EWMA ligero NumPy.,ok,1,False,"{""alpha"": 0.05, ""min_instances"": 10, ""threshold"": 2.0}",0.2265308074100195,0.14121619703921048,0.7037037037037037,0.40625622807042855,5.008130081300813,11.755555555555556,1.5777777777777777,10.177777777777777,0.6666666666666666,45
alto,bajo,pendiente,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,EWMA ligero NumPy.,ok,2,False,"{""alpha"": 0.05, ""min_instances"": 5, ""threshold"": 2.5}",0.14827320827320828,0.10762946929613595,0.3074074074074074,0.5352249834409085,4.557971014492753,6.355555555555555,0.6444444444444445,5.711111111111111,1.6,45
alto,bajo,pendiente,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,EWMA ligero NumPy.,ok,3,False,"{""alpha"": 0.05, ""min_instances"": 10, ""threshold"": 2.5}",0.15227513227513229,0.11567019400352734,0.2796296296296296,0.5131809395747774,4.674242424242424,5.511111111111111,0.6,4.911111111111111,1.6444444444444444,45
alto,bajo,pendiente,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,EWMA ligero NumPy.,ok,4,False,"{""alpha"": 0.1, ""min_instances"": 5, ""threshold"": 2.0}",0.20113285766201616,0.12011586615043789,0.7685185185185184,0.4183040788062042,5.303571428571429,15.133333333333333,1.7333333333333334,13.4,0.5111111111111111,45
alto,bajo,pendiente,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,EWMA ligero NumPy.,ok,5,False,"{""alpha"": 0.1, ""min_instances"": 10, ""threshold"": 2.0}",0.20966248347771205,0.12927946071168578,0.6796296296296296,0.4076245875386237,4.989316239316239,12.333333333333334,1.5555555555555556,10.777777777777779,0.6888888888888889,45
alto,bajo,pendiente,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,EWMA ligero NumPy.,ok,6,False,"{""alpha"": 0.1, ""min_instances"": 5, ""threshold"": 2.5}",0.2092327425660759,0.15042192375525706,0.43888888888888883,0.4657671534604352,4.755208333333333,7.044444444444444,0.9555555555555556,6.088888888888889,1.288888888888889,45
alto,bajo,pendiente,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,EWMA ligero NumPy.,ok,7,False,"{""alpha"": 0.1, ""min_instances"": 10, ""threshold"": 2.5}",0.21427819094485762,0.1582010582010582,0.41111111111111104,0.4463735527875284,4.865591397849463,6.311111111111111,0.9111111111111111,5.4,1.3333333333333333,45
alto,bajo,pendiente,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,EWMA ligero NumPy.,ok,8,False,"{""alpha"": 0.2, ""min_instances"": 5, ""threshold"": 2.0}",0.20366721050014003,0.11867884445557027,0.8944444444444445,0.4050122217222134,5.304263565891473,18.355555555555554,2.0,16.355555555555554,0.24444444444444444,45
alto,bajo,pendiente,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,EWMA ligero NumPy.,ok,9,True,"{""alpha"": 0.2, ""min_instances"": 10, ""threshold"": 2.0}",0.22719359553747315,0.13729209925494754,0.8111111111111111,0.4020352949332308,5.0,14.266666666666667,1.8222222222222222,12.444444444444445,0.4222222222222222,45
alto,bajo,pendiente,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,EWMA ligero NumPy.,ok,10,False,"{""alpha"": 0.2, ""min_instances"": 5, ""threshold"": 2.5}",0.2077866577866578,0.1372138355471689,0.5462962962962963,0.45167417486353956,4.912037037037036,9.022222222222222,1.2,7.822222222222222,1.0444444444444445,45
alto,bajo,pendiente,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,291.1111111111111,86.46700648152765,EWMA ligero NumPy.,ok,11,False,"{""alpha"": 0.2, ""min_instances"": 10, ""threshold"": 2.5}",0.2144058410725078,0.1454123037456371,0.512962962962963,0.4423300495497057,5.1421568627450975,8.133333333333333,1.1333333333333333,7.0,1.1111111111111112,45
bajo,alto,escalon,changepoint_online_focus,changepoint_online,Focus,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,Ruptures PELT con costo RBF.,ok,0,True,"{""jump"": 3, ""min_size"": 15, ""penalty"": 20.0}",0.6146031746031747,0.701851851851852,0.6277777777777778,0.5307443339531234,0.7412280701754387,2.111111111111111,1.488888888888889,0.6222222222222222,1.0444444444444445,45
bajo,alto,escalon,changepoint_online_focus,changepoint_online,Focus,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,Ruptures PELT con costo RBF.,ok,1,False,"{""jump"": 3, ""min_size"": 25, ""penalty"": 20.0}",0.6146031746031747,0.701851851851852,0.6277777777777778,0.5307443339531234,0.7412280701754387,2.111111111111111,1.488888888888889,0.6222222222222222,1.0444444444444445,45
bajo,alto,escalon,changepoint_online_focus,changepoint_online,Focus,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,Ruptures PELT con costo RBF.,ok,2,False,"{""jump"": 3, ""min_size"": 15, ""penalty"": 30.0}",0.5904761904761905,0.712962962962963,0.5796296296296296,0.5904694188488604,0.7587719298245614,1.8666666666666667,1.3333333333333333,0.5333333333333333,1.2,45
bajo,alto,escalon,changepoint_online_focus,changepoint_online,Focus,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,Ruptures PELT con costo RBF.,ok,3,False,"{""jump"": 3, ""min_size"": 25, ""penalty"": 30.0}",0.5904761904761905,0.712962962962963,0.5796296296296296,0.5904694188488604,0.7587719298245614,1.8666666666666667,1.3333333333333333,0.5333333333333333,1.2,45
bajo,alto,escalon,changepoint_online_gaussian,changepoint_online,Gaussian,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,Ruptures PELT con costo L2.,ok,0,False,"{""jump"": 3, ""min_size"": 20, ""penalty"": 20.0}",0.6438869772203105,0.5738255571588904,0.9555555555555556,0.34866093699503836,0.7,6.2444444444444445,2.4,3.8444444444444446,0.13333333333333333,45
bajo,alto,escalon,changepoint_online_gaussian,changepoint_online,Gaussian,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,Ruptures PELT con costo L2.,ok,1,False,"{""jump"": 5, ""min_size"": 20, ""penalty"": 20.0}",0.6400726434059768,0.5709347442680776,0.9574074074074073,0.31861814182628484,1.2351851851851852,6.377777777777778,2.4,3.977777777777778,0.13333333333333333,45
bajo,alto,escalon,changepoint_online_gaussian,changepoint_online,Gaussian,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,Ruptures PELT con costo L2.,ok,2,False,"{""jump"": 3, ""min_size"": 20, ""penalty"": 30.0}",0.6484616617949952,0.5910055376722043,0.9148148148148147,0.35922239791865596,0.6759259259259258,5.444444444444445,2.2666666666666666,3.1777777777777776,0.26666666666666666,45
bajo,alto,escalon,changepoint_online_gaussian,changepoint_online,Gaussian,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,Ruptures PELT con costo L2.,ok,3,True,"{""jump"": 5, ""min_size"": 20, ""penalty"": 30.0}",0.649707946374613,0.5969675386342052,0.9092592592592592,0.3241992641457284,1.225925925925926,5.488888888888889,2.2444444444444445,3.2444444444444445,0.28888888888888886,45
bajo,alto,escalon,changepoint_online_np_focus,changepoint_online,NPFocus,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,Detector no parametrico tipo ventana.,ok,0,True,"{""jump"": 3, ""penalty"": 20.0, ""width"": 30}",0.6738624338624338,0.812962962962963,0.6537037037037037,0.6190370841044583,0.7286324786324786,1.6222222222222222,1.4444444444444444,0.17777777777777778,1.0888888888888888,45
bajo,alto,escalon,changepoint_online_np_focus,changepoint_online,NPFocus,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,Detector no parametrico tipo ventana.,ok,1,False,"{""jump"": 3, ""penalty"": 20.0, ""width"": 50}",0.659047619047619,0.7814814814814814,0.6481481481481481,0.6118214528268935,0.7414529914529914,1.6666666666666667,1.4222222222222223,0.24444444444444444,1.1111111111111112,45
bajo,alto,escalon,changepoint_online_np_focus,changepoint_online,NPFocus,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,Detector no parametrico tipo ventana.,ok,2,False,"{""jump"": 3, ""penalty"": 30.0, ""width"": 30}",0.6353439153439153,0.7851851851851852,0.587037037037037,0.6703425554263617,0.7361111111111112,1.3333333333333333,1.288888888888889,0.044444444444444446,1.2444444444444445,45
bajo,alto,escalon,changepoint_online_np_focus,changepoint_online,NPFocus,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,Detector no parametrico tipo ventana.,ok,3,False,"{""jump"": 3, ""penalty"": 30.0, ""width"": 50}",0.6183068783068782,0.7629629629629628,0.5814814814814815,0.6705382316974027,0.7432432432432433,1.4444444444444444,1.288888888888889,0.15555555555555556,1.2444444444444445,45
bajo,alto,escalon,changepoint_online_md_focus,changepoint_online,MDFocus,no_supervisado,False,3,15,10,45,300.0,73.02967433402215,Binary segmentation RBF (aprox multivariado).,ok,0,True,"{""jump"": 3, ""min_size"": 20, ""penalty"": 20.0}",0.5941798941798944,0.6777777777777778,0.6111111111111112,0.5539559110914776,0.9144736842105263,2.1333333333333333,1.4444444444444444,0.6888888888888889,1.0888888888888888,45
bajo,alto,escalon,changepoint_online_md_focus,changepoint_online,MDFocus,no_supervisado,False,3,15,10,45,300.0,73.02967433402215,Binary segmentation RBF (aprox multivariado).,ok,1,False,"{""jump"": 3, ""min_size"": 30, ""penalty"": 20.0}",0.5941798941798944,0.6777777777777778,0.6111111111111112,0.5539559110914776,0.9144736842105263,2.1333333333333333,1.4444444444444444,0.6888888888888889,1.0888888888888888,45
bajo,alto,escalon,changepoint_online_md_focus,changepoint_online,MDFocus,no_supervisado,False,3,15,10,45,300.0,73.02967433402215,Binary segmentation RBF (aprox multivariado).,ok,2,False,"{""jump"": 3, ""min_size"": 20, ""penalty"": 30.0}",0.5593650793650794,0.7055555555555556,0.5444444444444444,0.6387953100680686,0.9254385964912281,1.7555555555555555,1.2222222222222223,0.5333333333333333,1.3111111111111111,45
bajo,alto,escalon,changepoint_online_md_focus,changepoint_online,MDFocus,no_supervisado,False,3,15,10,45,300.0,73.02967433402215,Binary segmentation RBF (aprox multivariado).,ok,3,False,"{""jump"": 3, ""min_size"": 30, ""penalty"": 30.0}",0.5593650793650794,0.7055555555555556,0.5444444444444444,0.6387953100680686,0.9254385964912281,1.7555555555555555,1.2222222222222223,0.5333333333333333,1.3111111111111111,45
bajo,alto,escalon,ocpdet_cumsum,OCPDet,cumsum,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,CUSUM clasico.,ok,0,False,"{""drift"": 0.0, ""min_distance"": 20, ""threshold"": 6.0}",0.30066169294329204,0.18532627865961193,1.0,0.3700459817722205,4.54074074074074,14.911111111111111,2.533333333333333,12.377777777777778,0.0,45
bajo,alto,escalon,ocpdet_cumsum,OCPDet,cumsum,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,CUSUM clasico.,ok,1,False,"{""drift"": 0.0, ""min_distance"": 30, ""threshold"": 6.0}",0.2663417120279865,0.17663003663003662,0.6814814814814815,0.36700476652610337,4.766260162601625,10.222222222222221,1.6444444444444444,8.577777777777778,0.8888888888888888,45
bajo,alto,escalon,ocpdet_cumsum,OCPDet,cumsum,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,CUSUM clasico.,ok,2,True,"{""drift"": 0.0, ""min_distance"": 20, ""threshold"": 10.0}",0.30364716065124375,0.1874906723823132,1.0,0.3678849809558917,4.746296296296296,14.733333333333333,2.533333333333333,12.2,0.0,45
bajo,alto,escalon,ocpdet_cumsum,OCPDet,cumsum,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,CUSUM clasico.,ok,3,False,"{""drift"": 0.0, ""min_distance"": 30, ""threshold"": 10.0}",0.28557248125875573,0.18893772893772887,0.7259259259259259,0.36625682471238846,4.812015503875969,10.222222222222221,1.7777777777777777,8.444444444444445,0.7555555555555555,45
bajo,alto,escalon,ocpdet_ewma,OCPDet,ewma,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,EWMA adaptativo.,ok,0,False,"{""alpha"": 0.05, ""min_instances"": 5, ""threshold"": 2.0}",0.4507643337055101,0.3260688694022027,0.8574074074074073,0.7232925267893436,0.29166666666666663,6.933333333333334,2.1333333333333333,4.8,0.4,45
bajo,alto,escalon,ocpdet_ewma,OCPDet,ewma,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,EWMA adaptativo.,ok,1,False,"{""alpha"": 0.05, ""min_instances"": 5, ""threshold"": 3.0}",0.47904761904761894,0.4009523809523809,0.687037037037037,0.6909264604840608,0.0,3.888888888888889,1.6444444444444444,2.2444444444444445,0.8888888888888888,45
bajo,alto,escalon,ocpdet_ewma,OCPDet,ewma,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,EWMA adaptativo.,ok,2,False,"{""alpha"": 0.1, ""min_instances"": 5, ""threshold"": 2.0}",0.5404414194145877,0.3963296031072089,1.0,0.5558872857865045,0.7092592592592593,7.666666666666667,2.533333333333333,5.133333333333334,0.0,45
bajo,alto,escalon,ocpdet_ewma,OCPDet,ewma,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,EWMA adaptativo.,ok,3,True,"{""alpha"": 0.1, ""min_instances"": 5, ""threshold"": 3.0}",0.7129453262786596,0.5803703703703704,0.985185185185185,0.45779351898186305,0.15555555555555556,4.311111111111111,2.488888888888889,1.8222222222222222,0.044444444444444446,45
bajo,alto,escalon,ocpdet_ewma,OCPDet,ewma,no_supervisado,True,3,15,10,45,300.0,73.02967433402215,EWMA adaptativo.,ok,4,False,"{""alpha"": 0.2, ""min_instances"": 5, ""threshold"": 2.0}",0.47329108164020894,0.3469497035281349,1.0,0.4435499506825492,1.4462962962962962,10.755555555555556,2.533333333333333,8.222222222222221,0.0,45
